Symbol,WeeklyStd,WeeklyATR,WoW,Trend13W
CONCOR.NS,4.575493333728089,14.54998779296875,4.917872017328273,2.0739328643803545
KIMS.NS,3.8920072843445697,19.6500244140625,0.9772297166149068,-8.323304599389097
NESTLEIND.NS,2.547589932279737,33.9000244140625,-0.9006304248063288,3.8376887201211645
MRF.NS,3.161045507036981,3141.6666666666665,4.906745356183558,-11.910585114203236
APOLLOHOSP.NS,3.8489239312891734,116.0,1.9610660153724586,-4.359544505087258
KAJARIACER.NS,4.115812606916315,27.616678873697918,1.8007534973806423,-18.2550289642707
INOXWIND.NS,7.915079380682176,3.899998982747396,-0.8986485072850325,-28.05837684826428
HINDUNILVR.NS,2.8703773013689426,48.833251953125,0.3666224682627476,-1.8947975831113455
DALBHARAT.NS,4.573860938893927,74.833251953125,3.243766642459453,4.914888596575149
GLAND.NS,4.700350045059394,85.23335774739583,1.559625755924023,2.4808756510416665
EXIDEIND.NS,3.990994711325898,13.566670735677084,6.76305957313918,-9.881888161806923
HDFCAMC.NS,3.8120797180748878,107.66666666666667,7.8546766900481515,0.2512488020737115
RVNL.NS,7.970659085755461,11.4666748046875,-6.275477046008582,0.24918808315382096
GRAPHITE.NS,5.749178942791965,24.300008138020832,3.7744999601041855,12.061567082507912
INDIGO.NS,4.401418116711044,120.89990234375,7.1358642445338845,-16.653973089616652
CONCORDBIO.NS,6.542222120276023,44.166666666666664,-0.6381892708999195,-22.11179367641237
ARE&M.NS,5.131092982583761,26.083333333333332,1.8286841957923992,-11.498238682601194
ITCHOTELS.NS,4.653546949764318,7.8033294677734375,2.201820705508823,-11.683711654248869
AARTIIND.NS,4.621227104261049,22.583333333333332,17.112512920434085,10.839696209545961
UBL.NS,3.3237727340611722,33.666666666666664,2.6898195437521277,-16.694285676907615
SOLARINDS.NS,5.033353501934648,587.6666666666666,2.2997032640949553,-0.6484149855907781
HFCL.NS,6.999747180829321,3.2366676330566406,1.7344445865326341,-7.988396401049891
OFSS.NS,5.01396903981828,212.5,-2.802835051546392,-8.281145497659148
JKTYRE.NS,5.405697591719478,21.333353678385418,6.061189005216233,19.826089610224184
WIPRO.NS,3.5765806328598755,10.686676025390625,-1.4140949476724645,-1.9602652298374408
ASTRAL.NS,4.424298366316655,30.733317057291668,1.2799691674492057,-1.2219286657859973
PGEL.NS,7.462367114061634,44.583333333333336,5.988677572015521,0.41515732838942565
360ONE.NS,4.753614252304896,41.133341471354164,1.7102972325349493,8.287959896225342
COALINDIA.NS,3.982780697691352,14.166656494140625,-0.7146894830367272,13.089544462757358
IREDA.NS,9.20874864888688,3.8866729736328125,-1.8170874636595793,-13.321307301158683
CAPLIPOINT.NS,5.312482139589666,72.433349609375,6.49416255631017,-1.8904193411613868
TITAN.NS,3.414449874010275,89.13330078125,3.489724352005932,7.495044599402349
LLOYDSME.NS,5.68509401014757,64.0999755859375,19.94926086528583,2.85092439833932
TECHNOE.NS,5.942769985959892,46.149983723958336,7.439712673165726,-14.69773674643538
PAGEIND.NS,3.4172044838064695,826.6666666666666,1.8336111532050312,-15.233659301119182
HCLTECH.NS,3.429141956311913,61.633341471354164,-4.458597350463685,2.3288356639013315
SUNPHARMA.NS,2.7761509316644206,40.166666666666664,7.616122126320464,-2.293547738760496
CDSL.NS,5.9472993676965915,38.766682942708336,1.9391076051416365,-17.222290047403042
GAIL.NS,3.9058972545229076,3.8900044759114585,-1.865021963298821,-10.490161446487583
POLICYBZR.NS,6.395597685351303,98.0,-12.614079853241162,-16.841132570425465
JSWINFRA.NS,5.314696281297288,7.083323160807292,1.50870170076765,-6.5859737992082374
BALRAMCHIN.NS,5.173358022899515,12.200002034505209,4.412986207594017,-5.000001321107278
TIINDIA.NS,5.138906766826762,97.066650390625,7.832636490715212,-17.91628896074697
TATAPOWER.NS,4.6047562584942945,8.716664632161459,0.8599575536548696,-4.878986093522864
PPLPHARMA.NS,5.633500287877487,4.7766672770182295,4.557798930424733,-16.646911949166203
TRIDENT.NS,5.953972337160517,1.5800005594889324,13.033446212292374,4.218364312931215
LT.NS,3.1972334801214752,96.10001627604167,4.231623844013743,2.3549169730414947
STARHEALTH.NS,4.82569471224493,11.666676839192709,0.9163532856619605,-9.359751798548125
ITC.NS,2.95588833407038,9.801659576853012,-0.4237431160965998,-21.405144537440496
NH.NS,4.217147930928392,54.2333984375,-0.7183705564117916,0.09694617461505561
SUZLON.NS,7.903426288707729,1.3366673787434895,3.9857386172854206,-14.060333854789924
BAJAJHFL.NS,3.7120939579401315,2.589996337890625,0.24221206238917722,-15.333827155834248
HBLENGINE.NS,7.29665639992241,28.650004069010418,1.659009750514507,-23.49947774587853
TCS.NS,2.9504459908896483,105.5,-2.336822634593084,0.011652633086915358
EICHERMOT.NS,3.781563148321365,196.0,2.141102141102141,8.66318147871546
M&M.NS,4.098452544264652,120.03336588541667,4.668102712644326,-2.8821741967670675
ICICIBANK.NS,2.7454776349464445,31.666666666666668,3.549813696379151,2.192277901379279
NAUKRI.NS,4.524640885115444,51.100016276041664,-4.642228178857333,-9.82259720777518
SONACOMS.NS,5.03135727330842,18.95001220703125,8.371154815935451,10.99578837105183
SONATSOFTW.NS,5.627766288410503,10.75,-0.5200107027930173,-15.345492015774887
BIOCON.NS,4.3965257090359735,11.900014241536459,2.2764466688664617,-8.755928623232268
CREDITACC.NS,5.150792697556469,75.30000813802083,0.8895626707972106,-2.0779910264428225
GUJGASLTD.NS,4.396104239923553,12.766672770182291,-2.8682289954081215,2.416955911630957
JSL.NS,5.811252960678223,25.416666666666668,-1.6655537548289974,9.728478238117507
NUVAMA.NS,6.707541424799402,49.5,1.8507524871576209,-6.648952514657543
JSWENERGY.NS,6.238400651142378,14.350006103515625,-0.17398604049745114,-13.199695424406144
KOTAKBANK.NS,2.872382678397739,9.049997965494791,1.8504872041590075,-0.09376704480171792
BAJFINANCE.NS,3.731287324770437,26.466654459635418,3.833954438897299,-5.203730976926853
TORNTPOWER.NS,4.83902638593421,37.100056966145836,0.18737212681483484,6.8562606588681785
BLS.NS,7.167315548026992,14.900004069010416,1.689638912286949,-20.316543138044977
USHAMART.NS,6.123258292612137,20.033335367838543,1.8692715690859805,-9.280817110085218
JYOTHYLAB.NS,4.359656779057625,6.8233286539713545,-1.6887804582950048,-21.34470156047561
TATACONSUM.NS,3.0597429748043834,37.699991861979164,2.4517088067070096,0.336837293079864
KAYNES.NS,6.503537850929697,183.699951171875,4.698741250409723,-42.534744927797306
IRCTC.NS,4.615448699732319,13.500020345052084,-1.0352318968625842,-11.949965864661248
INTELLECT.NS,6.531444074427872,55.183329264322914,-12.991136108263019,-27.044137320089952
HDFCBANK.NS,2.6279018023446303,24.98333740234375,2.3029350997107882,-3.9359288735645848
GPIL.NS,8.439640143679645,11.176666259765625,3.9235412474849096,-6.6678754582875355
ZEEL.NS,6.32138038689001,2.3299992879231772,-1.5287994282022683,-17.306933158898005
REDINGTON.NS,5.620922506102448,8.166666666666666,2.3208648037060446,-5.7516157125652265
SKFINDIA.NS,5.367225553298971,54.533365885416664,3.455622746394231,-14.503666287820904
TITAGARH.NS,7.103500346209092,21.98333740234375,-3.3982977361830082,-8.465582040244389
ASTERDM.NS,4.675774559516552,33.066691080729164,-3.7942608495332855,-21.663466843804542
BDL.NS,6.488717306275873,95.433349609375,-15.323102239881583,-19.28987727160984
KEC.NS,5.311318844217368,33.266703287760414,-5.673392076143036,-20.4977578803825
POLYMED.NS,5.4352414909952715,68.86669921875,2.1368925950619833,-20.051465547397708
SAILIFE.NS,5.089566814251301,24.2166748046875,4.3165882463167335,-0.08601410510926445
MARICO.NS,3.0890781057001138,16.349995930989582,0.5755018193043213,-0.6362545186629839
BPCL.NS,3.7530138304933103,14.850006103515625,7.362484091259697,5.438839517643662
ZFCVINDIA.NS,4.320905955477497,334.6666666666667,1.167522850090066,19.514501891551074
GRAVITA.NS,6.544586893876201,68.30000813802083,3.534028316446966,-4.65503259435786
APOLLOTYRE.NS,3.9737880366781706,17.283335367838543,4.3889071159998485,-0.9543111799765155
INFY.NS,3.31362729656237,50.5333251953125,-5.338206921751219,3.3670464427649622
NATCOPHARM.NS,4.843008759136661,23.783345540364582,2.5122621589490066,5.636022994040812
GSPL.NS,4.838837248053953,7.049997965494792,-2.1175351535742486,-1.3238457987096262
KEI.NS,5.038340979444004,193.79996744791666,9.604329602646585,7.287449633325737
DCMSHRIRAM.NS,5.102303776894852,39.3333740234375,-1.9782686247387948,-6.316974277459596
JYOTICNC.NS,7.266011200027238,39.683308919270836,1.5439961039230388,-14.293190064637788
LTTS.NS,4.338541813502493,94.26668294270833,1.300094061161987,-7.715650283326196
CGCL.NS,6.369708333363214,7.6200002034505205,-2.4809380187035206,-13.597176904863781
BOSCHLTD.NS,3.4108584061975007,960.0,5.21489186969614,4.004870788797186
RECLTD.NS,4.850698340924507,11.200002034505209,3.9274890286332993,5.683565646504751
TATAELXSI.NS,4.505163333265724,134.33333333333334,0.6574621959237344,1.7468907243900125
CYIENT.NS,4.746659275923337,33.4666748046875,-1.3619190170019997,-0.7953340574561112
CRISIL.NS,4.2487747055052765,182.86686197916666,2.279106418426066,2.82806737169514
GODFRYPHLP.NS,6.089718966690327,80.5333251953125,-1.552442917511054,-32.2388668269174
BSOFT.NS,5.22362109190535,13.599995930989584,4.05454196913538,11.91149635681211
NUVOCO.NS,4.190559100145682,13.500010172526041,-1.2077677087077643,-6.846529510780368
WELSPUNLIV.NS,5.9395457928303195,5.796669006347656,16.468971179258883,4.344678975842181
IOC.NS,3.7405777004940313,5.6899973551432295,5.648126017178569,3.7927003650083813
MAZDOCK.NS,6.974728472153304,86.566650390625,-6.137040240077475,-13.195071520449947
AEGISVOPAK.NS,6.5682599216826425,14.593327840169271,-2.2485740926870026,-18.14288288067002
TATATECH.NS,3.6065328485238344,14.366678873697916,0.7817923519676621,-4.2435797046359784
NAVINFLUOR.NS,4.2158787330788465,201.16666666666666,4.927037219216265,6.277505604915719
HOMEFIRST.NS,5.043148250655852,38.5999755859375,-1.2895522017085908,-3.065904134891402
BBTC.NS,5.0816707445192595,49.4000244140625,1.7623408304132215,-4.429998238325371
MAPMYINDIA.NS,5.381035756287329,45.666707356770836,-1.203726559178132,-22.890570717652107
HINDPETRO.NS,4.910512906949094,22.083333333333332,8.407492715804302,-3.81298828125
CASTROLIND.NS,4.229846442793226,3.136662801106771,0.09232334149842225,-4.249346844561688
LTIM.NS,4.217496709230415,206.0,-5.0046028956398025,-2.298158030642107
PAYTM.NS,7.395802384474017,42.9666748046875,5.257147149725275,-7.84328095547083
TEJASNET.NS,7.749622066060559,13.366668701171875,-0.41079634584225744,-34.874800346008364
TBOTEK.NS,6.134880862040223,56.433308919270836,2.4637300697542166,-9.278810871834636
TRENT.NS,4.827898256204161,87.96663411458333,2.081628551793026,-11.99900079816056
COHANCE.NS,4.977160946175334,14.800008138020834,-1.2719579704185173,-38.83834082745227
TATAINVEST.NS,6.652544182739842,23.716654459635418,0.9792864579954876,-19.276181962779994
APLAPOLLO.NS,4.907035474290662,64.66654459635417,5.386906868172294,22.26506224941942
MSUMI.NS,4.065510628076012,2.4766667683919272,3.4754402347152475,-6.880732485520297
NLCINDIA.NS,5.9379489047910665,9.51666259765625,-0.038597491763728696,3.035505794001394
TMPV.NS,3.3397390789398504,16.266672770182293,6.670477622563323,-4.550106788117055
PRAJIND.NS,5.744359841405595,10.433329264322916,1.8955712961214854,-10.787568092462555
AJANTPHARM.NS,3.659381436379698,88.86669921875,1.1287302773877803,11.49730910233713
ECLERX.NS,5.626429210250519,273.3333333333333,-0.541799842068653,5.122026481429146
SCHAEFFLER.NS,4.990107276580303,153.53336588541666,7.88768790119143,-4.3635751588757286
NEWGEN.NS,6.253829572389163,25.183329264322918,-4.553264604810996,-40.948230807746135
SJVN.NS,4.999063805252602,2.620000203450521,1.1862077384159482,-12.080538753738805
DIXON.NS,5.405051978162374,432.6666666666667,9.056098027953285,-26.117128218431805
HAPPSTMNDS.NS,5.268006399082399,16.450002034505207,-3.193028999598488,-20.728927925382
BERGEPAINT.NS,3.5128639171940432,13.349995930989584,3.3376566020189333,-17.461821037188006
IPCALAB.NS,3.844867843767974,42.533284505208336,-1.9581212858315944,-2.541225750632194
NAM-INDIA.NS,4.351069309409651,50.699991861979164,6.559621708525669,8.392703412340719
ENRIN.NS,5.480426441597375,110.0,6.203765352899135,-18.781781978200552
ENGINERSIN.NS,5.296005885868531,5.3733266194661455,1.7336380077703308,-11.935650158603101
APTUS.NS,4.54271161451577,8.633331298828125,0.435734289624677,-4.735663754419845
WOCKPHARMA.NS,6.952218058486516,54.766642252604164,-2.04745534347754,0.6243050474962839
AAVAS.NS,4.495489890627818,53.0,-2.7441385284567583,-16.995678559670083
AWL.NS,6.5797606119008645,4.670003255208333,-0.18693924110968915,-22.111598170548067
AFFLE.NS,5.035477766861139,44.133341471354164,5.351606220347335,-5.446953018402459
FIVESTAR.NS,5.639669262260697,18.833333333333332,-2.9827844586920045,-31.301445980523727
KPITTECH.NS,5.775362345057518,39.88885605533695,-6.861898463839693,-20.6017026674603
VGUARD.NS,3.624406874079507,10.566670735677084,-1.6905844582074379,-1.4946619217081851
GESHIP.NS,4.8621528614283465,40.01238517515154,3.729723643152279,10.064091552353371
BLUESTARCO.NS,4.705802392761396,74.76668294270833,0.6494538279076689,3.409857833370712
ASAHIINDIA.NS,4.7767376247399165,34.300008138020836,-2.4156530746566958,0.8510858005658037
VTL.NS,5.540728158145555,30.099995930989582,17.821206593095553,12.500001684937
IGL.NS,4.682708866755772,4.8466644287109375,-3.2154709316593415,-19.03978406654112
SUNDRMFAST.NS,3.3181119174580367,41.933329264322914,1.0393726418963256,0.9916587529229399
IKS.NS,4.510038440749237,61.833333333333336,3.8726705741646548,0.47369580343362694
KPRMILL.NS,5.313186482905019,41.933349609375,14.14524774040766,-7.960871168167813
SCHNEIDER.NS,6.753214004882939,28.633321126302082,7.5923841726181385,-6.497740466606565
SWIGGY.NS,6.0753341346894025,10.033335367838541,1.7433394338932606,-19.829562705858763
PREMIERENE.NS,6.416035675297281,30.766682942708332,7.9941638896053036,-22.091392605834738
ACC.NS,3.7945288070599874,36.86669921875,2.0832045376835877,-9.199589433034722
SWANCORP.NS,7.1808530261774095,13.666666666666666,1.0435180742738441,-6.823403435107983
CLEAN.NS,4.518526020848836,24.9000244140625,-5.121948383964867,-11.302928945270088
ADANIENT.NS,7.283393515050989,70.29988606770833,9.136803274365107,-9.631147540983607
ERIS.NS,3.747833865389004,46.766682942708336,3.613228002317339,-8.075339994238192
DEEPAKNTR.NS,4.71803650652304,48.533365885416664,-0.8828006088280062,-6.490522688110281
PVRINOX.NS,4.0925109231799475,21.150004069010418,1.9696360738064567,-8.243334699811616
TATACOMM.NS,4.236955837298316,60.033284505208336,0.4711890744388729,-15.800425591565501
MAHSCOOTER.NS,3.9797120449100207,326.6666666666667,0.11161544757794478,-6.158889586384878
SCI.NS,6.996543405345926,6.589996337890625,-0.8741186774569378,-14.795530111386396
KIRLOSBROS.NS,7.1643538561161915,52.6666259765625,1.2449721887316239,-8.488659098246348
ELGIEQUIP.NS,6.708497717250269,18.950002034505207,14.216137768460197,-1.794616151545364
RITES.NS,5.492553740549126,6.156667073567708,-1.5585314714697984,-8.712246701755108
RCF.NS,6.778777097527729,4.7866668701171875,-1.114428475575878,-9.655958842801578
HONAUT.NS,3.5801235838922754,1106.6666666666667,0.1797752808988764,-5.89642555586828
RELINFRA.NS,9.468843760324443,7.856666564941406,-1.029535730487242,-28.899130474748862
ITI.NS,7.78774255529395,8.816670735677084,0.588330720759789,-8.181960162773278
AIIL.NS,7.8700003004629,19.500010172526043,1.830957992180203,-7.286258708190402
ESCORTS.NS,4.105535247170051,99.63330078125,6.418599055428255,1.3150840552959147
POWERGRID.NS,3.406147025553015,13.083343505859375,12.729042454769738,6.579434908466385
VIJAYA.NS,5.411069276381614,26.366658528645832,0.4380945189895603,-9.194643319050739
