Symbol,Latest,P1D,P1W,P1M,P3M,P6M,P1Y,R1D,R1W,R1M,R3M,R6M,R1Y
PATANJALI.NS,522.4000244140625,522.4000244140625,538.25,511.5,579.2999877929688,585.8667602539062,602.6978759765625,0.0,-2.9447237502902923,2.1309920653103616,-9.82219309130061,-10.832964104728894,-13.32306861582877
NTPC.NS,382.75,382.75,368.3999938964844,334.17706298828125,324.20233154296875,330.62445068359375,303.1982727050781,0.0,3.895224305445508,14.535090043993259,18.05899056258685,15.76578780203107,26.2375265482802
RAMCOCEM.NS,1147.0999755859375,1147.0999755859375,1142.9000244140625,1055.0,996.7999877929688,1065.9000244140625,859.267333984375,0.0,0.36748193911608446,8.729855505776065,15.07824936131374,7.617970664416819,33.49744953842229
BIKAJI.NS,628.9000244140625,628.9000244140625,637.7000122070312,650.9000244140625,712.0,721.2914428710938,567.9346313476562,0.0,-1.379957287833924,-3.379935347183972,-11.671344885665379,-12.809166027156524,10.734579245808803
TRITURBINE.NS,484.6499938964844,484.6499938964844,487.0,460.23101806640625,536.9361572265625,507.0505676269531,561.8414306640625,0.0,-0.48254745452066217,5.305808359608378,-9.737873418722993,-4.417818490038509,-13.73900758374877
IRFC.NS,109.44000244140625,109.44000244140625,113.30999755859375,114.1500015258789,119.08999633789062,123.45511627197266,117.53282165527344,0.0,-3.415404819143418,-4.126148945696557,-8.103110415004737,-11.35239612078206,-6.885582341929661
CGPOWER.NS,724.5,724.5,710.5499877929688,547.8906860351562,708.635986328125,664.4833984375,576.32861328125,0.0,1.9632696427680234,32.234407057160915,2.238668932702123,9.032069379555017,25.709531559635046
NIACL.NS,149.47000122070312,149.47000122070312,153.00999450683594,143.4199981689453,174.50999450683594,182.72067260742188,152.4951629638672,0.0,-2.3135699713881492,4.21838176614049,-14.348744527151963,-18.197542134796272,-1.9837755403958985
JINDALSAW.NS,175.69000244140625,175.69000244140625,187.22999572753906,177.72000122070312,163.8000030517578,198.88999938964844,230.80506896972656,0.0,-6.1635387221426035,-1.1422455353102905,7.25885175099259,-11.664737804534212,-23.87948703828054
HAL.NS,3952.60009765625,3952.60009765625,4251.10009765625,4270.2216796875,4557.1376953125,4502.4013671875,3305.90576171875,0.0,-7.021711866172509,-7.4380583926615715,-13.265730335032034,-12.211289591773834,19.56178979528085
RAINBOW.NS,1199.0999755859375,1199.0999755859375,1209.699951171875,1185.5999755859375,1337.9000244140625,1548.199951171875,1293.722900390625,0.0,-0.8762483271714581,1.1386639910588847,-10.374470909282845,-22.54876544348772,-7.314002463442301
3MINDIA.NS,35875.0,35875.0,36915.0,33315.0,35685.0,30495.0,26475.365234375,0.0,-2.8172829473113907,7.684226324478463,0.5324365980103685,17.642236432202,35.50332425035154
CROMPTON.NS,262.42999267578125,262.42999267578125,272.5199890136719,225.3000030517578,267.3500061035156,319.79998779296875,328.32720947265625,0.0,-3.702479357352545,16.480243728844346,-1.84028925207108,-17.939336243604718,-20.07059265746388
AXISBANK.NS,1387.5999755859375,1387.5999755859375,1377.0,1258.0,1275.800048828125,1068.199951171875,993.3011474609375,0.0,0.7697876242510894,10.302064831950517,8.763122940817047,29.900771298824985,39.69579911720641
MOTILALOFS.NS,743.2000122070312,743.2000122070312,779.5499877929688,744.98681640625,940.2109985351562,921.7599487304688,610.8197021484375,0.0,-4.662943512942656,-0.2398437341264822,-20.95391211494729,-19.371631059623105,21.67256714100285
POLYCAB.NS,8120.5,8120.5,7830.0,6722.0,7521.0,6970.0,5406.64453125,0.0,3.710089399744572,20.80481999404939,7.971014492753622,16.506456241033,50.19481959770277
UNITDSPR.NS,1421.5,1421.5,1424.5999755859375,1327.0,1409.825439453125,1300.320556640625,1331.8800048828125,0.0,-0.21760323171860796,7.121326299924642,0.8280855359939875,9.319197696331265,6.728834038249028
OLECTRA.NS,1024.5999755859375,1024.5999755859375,1028.800048828125,989.4000244140625,1325.9000244140625,1468.447021484375,1103.334716796875,0.0,-0.40824971256287135,3.557706721578154,-22.7241906086603,-30.225608374333866,-7.13607031595224
BHARATFORG.NS,1858.300048828125,1858.300048828125,1771.4000244140625,1407.1910400390625,1433.7606201171875,1180.150634765625,1073.931884765625,0.0,4.9057255964985655,32.05741054011686,29.610202899577338,57.46295380311165,73.03704966667235
SYNGENE.NS,437.1000061035156,437.1000061035156,433.1499938964844,543.7999877929688,629.25,667.5999755859375,699.0441284179688,0.0,0.9119271067045742,-19.62118133222083,-30.536351830986792,-34.52665936365819,-37.47175774257171
NTPCGREEN.NS,89.9000015258789,89.9000015258789,89.54000091552734,90.30000305175781,97.12999725341797,100.80000305175781,104.79000091552734,0.0,0.40205562505096415,-0.44296955964623264,-7.443628057226823,-10.813493249878254,-14.209370416602507
GVT&D.NS,3735.89990234375,3735.89990234375,3727.0,2712.699951171875,2902.0,2838.998291015625,1413.5101318359375,0.0,0.23879534058894553,37.71887674970676,28.7353515625,31.59218567219591,164.29947817150605
GRASIM.NS,2879.300048828125,2879.300048828125,2933.800048828125,2759.0,2734.800048828125,2764.89990234375,2454.271728515625,0.0,-1.8576589778764727,4.360277231900145,5.2837500884907085,4.137587273499496,17.31789986309147
BLUEDART.NS,5550.5,5550.5,5820.5,5298.5,5805.5,5856.0,5969.3818359375,0.0,-4.638776737393695,4.756063036708502,-4.392386530014641,-5.216871584699454,-7.017172756745155
UCOBANK.NS,29.239999771118164,29.239999771118164,29.510000228881836,28.75,30.700000762939453,28.06999969482422,36.91877365112305,0.0,-0.9149456308692901,1.7043470299762227,-4.75570343823502,4.1681513680589015,-20.799103330376468
CERA.NS,4994.5,4994.5,5216.7998046875,4939.0,5682.0,6410.5,5992.70068359375,0.0,-4.261229355356034,1.1237092528851993,-12.099612812390003,-22.08876062709617,-16.65694210836409
CESC.NS,155.72000122070312,155.72000122070312,154.07000732421875,140.42999267578125,172.00999450683594,157.6260986328125,123.74403381347656,0.0,1.070937767278867,10.887993550083557,-9.470376028344925,-1.209252419898813,25.840411389388667
OLAELEC.NS,25.139999389648438,25.139999389648438,28.209999084472656,31.950000762939453,41.86000061035156,41.310001373291016,60.27000045776367,0.0,-10.882664992761406,-21.31455777988684,-39.942668363383724,-39.143068133852196,-58.2877066555422
MGL.NS,1193.0,1193.0,1131.4000244140625,1065.79296875,1201.9610595703125,1300.02978515625,1270.6007080078125,0.0,5.4445796585376005,11.935435396913244,-0.7455365961286614,-8.232871767886929,-6.107403176996763
IFCI.NS,58.720001220703125,58.720001220703125,62.65999984741211,56.349998474121094,52.52000045776367,52.79999923706055,43.130001068115234,0.0,-6.287900792058027,4.2058612435818645,11.805028006283937,11.212125131030879,36.14653319383553
ULTRACEMCO.NS,12960.0,12960.0,13052.0,12369.0,11729.0,12317.0,11237.66796875,0.0,-0.7048728164266013,4.778074217802571,10.4953533975616,5.220427052041893,15.326418577586612
CCL.NS,1061.75,1061.75,1001.1500244140625,923.1566162109375,995.7106323242188,856.7359619140625,589.4614868164062,0.0,6.053036418932768,15.01298710915532,6.632385507587692,23.929664120542903,80.12203065790672
SUPREMEIND.NS,3961.39990234375,3961.39990234375,3934.800048828125,3488.5,3475.300048828125,4285.30029296875,3632.2978515625,0.0,0.6760153803379935,13.555966815070947,13.987277261988886,-7.5584059104667745,9.060436787684708
TIMKEN.NS,3254.89990234375,3254.89990234375,3162.5,3030.39990234375,3087.199951171875,2851.89990234375,2569.109375,0.0,2.9217360424901186,7.408263174321278,5.43210526769468,14.13093074090035,26.69370693272839
MARUTI.NS,14926.0,14926.0,15164.0,15469.0,15977.0,12936.0,12649.2919921875,0.0,-1.5695067264573992,-3.510246299049712,-6.578206171371346,15.38342609771181,17.998699130501915
LINDEINDIA.NS,6636.5,6636.5,6799.5,5863.5,6125.5,6226.0,5592.59814453125,0.0,-2.397235090815501,13.18325232369745,8.342176148885805,6.593318342434951,18.665776236569663
SRF.NS,2583.60009765625,2583.60009765625,2730.39990234375,2708.699951171875,2833.170166015625,2836.663818359375,2732.468994140625,0.0,-5.376494650526775,-4.618446331108124,-8.808862642738934,-8.921174199961701,-5.448145863817752
MAXHEALTH.NS,1086.4000244140625,1086.4000244140625,1086.25,991.4000244140625,1181.0999755859375,1220.699951171875,1037.0032958984375,0.0,0.013811223388952819,9.582408478973655,-8.017945400845077,-11.001878604884373,4.763410946811768
ABFRL.NS,68.80000305175781,68.80000305175781,71.80000305175781,61.63999938964844,76.70999908447266,75.0,250.5,0.0,-4.178272802909796,11.615839930251193,-10.311557980862961,-8.26666259765625,-72.53492892145397
CAMS.NS,709.2000122070312,709.2000122070312,736.9500122070312,676.0414428710938,785.7164916992188,767.012939453125,645.061767578125,0.0,-3.7655199864769386,4.904813112509156,-9.738433684484617,-7.5374122485226875,9.942961721280174
OIL.NS,472.20001220703125,472.20001220703125,453.45001220703125,429.1368713378906,418.6472473144531,390.087890625,387.9464416503906,0.0,4.134965154977068,10.034826589215143,12.791858834880557,21.04964638878458,21.717835636850154
PGHH.NS,11493.0,11493.0,11594.0,11959.5966796875,12817.4375,12823.427734375,13377.5390625,0.0,-0.8711402449542867,-3.9014415969393044,-10.333091150239664,-10.374977439211525,-14.087337392142263
BASF.NS,3530.60009765625,3530.60009765625,3666.199951171875,3637.39990234375,4395.2998046875,4525.39990234375,4351.30712890625,0.0,-3.6986486095031847,-2.9361579027558613,-19.673281583865222,-21.98258333307258,-18.861160725657484
FORTIS.NS,919.5499877929688,919.5499877929688,914.9500122070312,844.0,921.0,932.0,603.236572265625,0.0,0.5027570385885339,8.95142035461715,-0.15743889327157978,-1.335838219638546,52.43604749283346
CHOICEIN.NS,760.6500244140625,760.6500244140625,795.4000244140625,760.0499877929688,779.6500244140625,801.7000122070312,493.5,0.0,-4.368870874199287,0.0789469943728484,-2.436990881168668,-5.120367614809015,54.13374354894883
IGIL.NS,330.0,330.0,333.25,294.6769714355469,332.5349426269531,329.2275390625,442.77349853515625,0.0,-0.9752438109527383,11.987033934947016,-0.7623086485070213,0.23462828768809565,-25.469794129108664
ADANIPORTS.NS,1555.4000244140625,1555.4000244140625,1550.800048828125,1308.4000244140625,1479.800048828125,1300.300048828125,1079.8961181640625,0.0,0.29661951516015944,18.87801860219419,5.108796667888084,19.618546951208867,44.0323748045698
VMM.NS,123.58999633789062,123.58999633789062,120.0999984741211,124.58000183105469,130.9199981689453,146.55999755859375,101.29000091552734,0.0,2.9059099984264773,-0.7946744891741355,-5.598840462551572,-15.67276310271489,22.015988963175914
ICICIGI.NS,1903.9000244140625,1903.9000244140625,1959.699951171875,1795.699951171875,2004.0999755859375,1892.152099609375,1726.3094482421875,0.0,-2.8473709316798663,6.025509616546799,-4.99974813594714,0.6208763453589591,10.287296773629222
PFC.NS,419.3999938964844,419.3999938964844,416.34356689453125,355.1471252441406,362.3918762207031,404.639892578125,356.41815185546875,0.0,0.734111739674696,18.091901661367544,15.731069435194039,3.6477128402532872,17.670772858548297
GILLETTE.NS,8417.5,8417.5,8666.0,7824.07177734375,8108.173828125,10007.552734375,8025.78955078125,0.0,-2.867528271405493,7.5846469657224596,3.814991864160997,-15.88852716122413,4.88064690383789
ASTRAZEN.NS,8800.5,8800.5,8886.0,8319.0,9133.5,8416.5,6983.87890625,0.0,-0.962187711006077,5.78795528308691,-3.645918870093611,4.562466583496703,26.01163505461518
ONGC.NS,276.5,276.5,264.6000061035156,239.8264923095703,241.2724609375,224.774169921875,224.45162963867188,0.0,4.497352086919043,15.291683307068169,14.600729368622577,23.012355065576887,23.189125623688703
CHALET.NS,843.75,843.75,870.6500244140625,820.0499877929688,896.7999877929688,931.967529296875,667.3107299804688,0.0,-3.0896483845120097,2.890069210392403,-5.915475971796694,-9.465729923383801,26.440346617039317
FIRSTCRY.NS,212.64999389648438,212.64999389648438,216.14999389648438,271.75,316.95001220703125,370.45001220703125,377.6000061035156,0.0,-1.6192459397783618,-21.747932328800598,-32.907403153030415,-42.596845218176995,-43.683794899572035
HAVELLS.NS,1403.800048828125,1403.800048828125,1434.800048828125,1287.0,1436.7056884765625,1474.689453125,1500.57275390625,0.0,-2.160579798231767,9.075372869318182,-2.2903535436913045,-4.80707339071653,-6.449051192366976
HEXT.NS,477.20001220703125,477.20001220703125,571.75,716.7000122070312,724.9500122070312,700.7476196289062,,0.0,-16.536945831739178,-33.41704980058187,-34.17477009838956,-31.901301004812368,
HYUNDAI.NS,2159.89990234375,2159.89990234375,2227.60009765625,2263.199951171875,2335.89990234375,2240.699951171875,1793.677490234375,0.0,-3.0391539030605257,-4.564335942771503,-7.53456943182405,-3.6060182348764265,20.417405810312182
KALYANKJIL.NS,406.8999938964844,406.8999938964844,418.3999938964844,367.20001220703125,496.45001220703125,531.9434204101562,482.8869323730469,0.0,-2.7485660056785743,10.811541495012222,-18.038073543888327,-23.50690350061231,-15.735969102154115
MRPL.NS,196.86000061035156,196.86000061035156,190.0500030517578,155.39999389648438,170.27999877929688,123.5999984741211,110.27999877929688,0.0,3.58326621901665,26.67954204778456,15.609585401457238,59.27184712026463,78.50925171329305
ALOKINDS.NS,14.550000190734863,14.550000190734863,14.989999771118164,14.430000305175781,17.010000228881836,17.850000381469727,16.139999389648438,0.0,-2.9352874389702506,0.8316000209372154,-14.462081158412085,-18.48739563143443,-9.851296524418318
CANFINHOME.NS,883.7999877929688,883.7999877929688,904.5999755859375,898.0999755859375,878.2418212890625,753.1969604492188,589.6102905273438,0.0,-2.2993575452504245,-1.5922489902796364,0.6328742687006301,17.33982400378465,49.89561783301027
UTIAMC.NS,1051.75,1051.75,1073.25,974.5999755859375,1149.699951171875,1330.800048828125,896.1944580078125,0.0,-2.003261122757978,7.916070833849474,-8.519609927097573,-20.9685932213371,17.357342550184736
LAURUSLABS.NS,1028.5,1028.5,1037.449951171875,1016.4000244140625,978.2000122070312,858.9912109375,544.8060302734375,0.0,-0.8626875119870006,1.1904737598676203,5.14209641844934,19.733471880055525,88.7827855877067
CONCOR.NS,505.5,505.5,506.54998779296875,476.54852294921875,507.7886657714844,525.597412109375,533.7898559570312,0.0,-0.20728216726320187,6.075242217016867,-0.45071225999249126,-3.823727371243753,-5.299811459757024
KIMS.NS,735.8499755859375,735.8499755859375,700.4500122070312,582.0999755859375,670.0999755859375,745.0499877929688,545.0999755859375,0.0,5.053888609033691,26.41298856699597,9.81196872041489,-1.2348181139206609,34.99358072708763
NESTLEIND.NS,1320.0,1320.0,1300.9000244140625,1286.8521728515625,1273.8223876953125,1083.5498046875,1100.605224609375,0.0,1.4682124089082331,2.575884615789593,3.6251217399495723,21.821811446931427,19.934011804140965
MRF.NS,143950.0,143950.0,147760.0,137472.265625,151943.984375,138834.515625,109812.34375,0.0,-2.5785056848944237,4.7120299833205,-5.261139101940836,3.68459122140579,31.087266771865067
APOLLOHOSP.NS,7720.5,7720.5,7647.5,6793.98046875,7381.20068359375,7801.14453125,6360.25439453125,0.0,0.9545603138280484,13.637359358209444,4.596803839250884,-1.0337525593450079,21.386654072175677
KAJARIACER.NS,949.5999755859375,949.5999755859375,1000.5999755859375,934.1500244140625,1078.0999755859375,1255.4530029296875,862.3192138671875,0.0,-5.096941959261503,1.6539047013958863,-11.91911723494488,-24.361965492138737,10.121630170726172
INOXWIND.NS,95.02999877929688,95.02999877929688,98.87000274658203,103.55999755859375,137.77000427246094,137.02999877929688,163.80999755859375,0.0,-3.8838918383846273,-8.236769969476528,-31.02272204959743,-30.650222852038407,-41.98766852108323
HINDUNILVR.NS,2358.60009765625,2358.60009765625,2323.5,2409.5,2433.699951171875,2461.252197265625,2254.384521484375,0.0,1.5106562365504628,-2.112467414141938,-3.085830423732512,-4.170726580698163,4.622795054645575
DALBHARAT.NS,2069.39990234375,2069.39990234375,2128.89990234375,2084.89990234375,2009.199951171875,2266.044189453125,1792.1231689453125,0.0,-2.794870718651225,-0.7434409672414298,2.9962150425478113,-8.677866390453403,15.471968567965025
GLAND.NS,1802.4000244140625,1802.4000244140625,1849.5,1682.5,1817.300048828125,1932.199951171875,1465.0023193359375,0.0,-2.5466329054305215,7.126301599647103,-0.8198989717559678,-6.7177274628896,23.030523612485617
EXIDEIND.NS,335.95001220703125,335.95001220703125,341.6499938964844,325.20001220703125,375.3500061035156,374.45001220703125,358.669921875,0.0,-1.668368737386879,3.3056579324960955,-10.49686779160954,-10.281746226439852,-6.334489814255143
HDFCAMC.NS,2681.39990234375,2681.39990234375,2812.60009765625,2429.699951171875,2696.75,2745.5,1834.498046875,0.0,-4.664729814303484,10.359301816278874,-0.5692072923426347,-2.3347331144144965,46.165317914151835
RVNL.NS,321.6499938964844,321.6499938964844,309.6499938964844,324.13214111328125,313.0170593261719,321.40557861328125,330.57867431640625,0.0,3.8753432057265234,-0.7657825010107181,2.7579757438449253,0.07604575012595166,-2.7009245040942904
GRAPHITE.NS,683.6500244140625,683.6500244140625,693.5,609.9000244140625,555.0,534.4500122070312,382.1538391113281,0.0,-1.4203281306326605,12.092145769440233,23.18018457911036,27.916551370427374,78.89393078029585
INDIGO.NS,4850.2998046875,4850.2998046875,4980.39990234375,4704.5,5843.5,6002.5,4338.21875,0.0,-2.612241992756959,3.099156226750983,-16.99666630123214,-19.19533853082049,11.803947292595607
CONCORDBIO.NS,1076.0999755859375,1076.0999755859375,1149.4000244140625,1247.9000244140625,1427.699951171875,1632.092041015625,1747.2576904296875,0.0,-6.377244411969772,-13.767132419826003,-24.627021615945253,-34.066220008260224,-38.4120624290226
ARE&M.NS,858.7999877929688,858.7999877929688,854.0999755859375,831.2000122070312,968.5999755859375,952.5844116210938,954.5154418945312,0.0,0.55028829661386,3.320497495260266,-11.335947817523657,-9.845261237114315,-10.027648574399757
ITCHOTELS.NS,179.63999938964844,179.63999938964844,180.66000366210938,182.2100067138672,209.8000030517578,227.80999755859375,164.6699981689453,0.0,-0.5645988330481073,-1.4104644254003853,-14.375597341945168,-21.14481308334845,9.09090993329851
AARTIIND.NS,449.79998779296875,449.79998779296875,460.1499938964844,352.79998779296875,384.75,375.1000061035156,408.81011962890625,0.0,-2.249267899771823,27.494332017075312,16.907079348399932,19.91468421059911,10.026627570097993
UBL.NS,1599.4000244140625,1599.4000244140625,1614.5999755859375,1441.5,1726.9000244140625,1925.199951171875,2012.4342041015625,0.0,-0.941406627134312,10.953869192789629,-7.383172053822906,-16.92291372433794,-20.52410850728391
SOLARINDS.NS,13279.0,13279.0,13380.0,12658.0,13951.0,15039.0,8614.193359375,0.0,-0.7548579970104633,4.90598830778954,-4.81685900652283,-11.702905778309729,54.15256479642632
HFCL.NS,69.4000015258789,69.4000015258789,73.79000091552734,61.099998474121094,71.6500015258789,70.98820495605469,83.4603271484375,0.0,-5.94931472446244,13.584293386313714,-3.140265111072375,-2.2372779128010913,-16.846717599790555
OFSS.NS,6454.0,6454.0,6714.5,7956.0,8169.5,8455.408203125,8355.1669921875,0.0,-3.879663414997394,-18.878833584715938,-20.998837138135748,-23.670154710984946,-22.754386524712032
JKTYRE.NS,534.75,534.75,567.9500122070312,508.04998779296875,446.45001220703125,311.95001220703125,280.5645446777344,0.0,-5.845587022353837,5.255390778182944,19.778247368939837,71.42169548789872,90.59785355780838
WIPRO.NS,200.13999938964844,200.13999938964844,211.9499969482422,232.39999389648438,238.3367462158203,240.5983428955078,298.4718322753906,0.0,-5.57206781252171,-13.881237243579786,-16.026377565624607,-16.815719933462088,-32.94509640528305
ASTRAL.NS,1664.0,1664.0,1636.5999755859375,1383.9000244140625,1452.5999755859375,1277.9765625,1359.2255859375,0.0,1.674204131907842,20.23989960579202,14.553216850274953,30.205830750515034,22.42265134026944
PGEL.NS,613.3499755859375,613.3499755859375,627.2999877929688,510.3500061035156,591.4000244140625,489.43426513671875,742.1728515625,0.0,-2.223818345049171,20.182221661721726,3.7115235484851747,25.318151849177152,-17.357530082830582
360ONE.NS,1113.4000244140625,1113.4000244140625,1127.199951171875,1112.300048828125,1142.0999755859375,1022.7979736328125,886.4252319335938,0.0,-1.224266089034659,0.09889198396569258,-2.5129105844828437,8.858254818343667,25.60563308710875
COALINDIA.NS,430.95001220703125,430.95001220703125,418.0,412.94110107421875,373.2655944824219,364.47900390625,337.3804931640625,0.0,3.098089044744318,4.361133121882125,15.45398734233618,18.237266780359914,27.734122434122906
IREDA.NS,126.01000213623047,126.01000213623047,127.87000274658203,127.4000015258789,144.41000366210938,143.86000061035156,160.91000366210938,0.0,-1.4546027765697225,-1.091051313187061,-12.741500629645605,-12.407895452793904,-21.689143453855415
CAPLIPOINT.NS,1712.5999755859375,1712.5999755859375,1711.5,1723.0,1918.800048828125,2132.337158203125,1927.2816162109375,0.0,0.0642696807442302,-0.6035997918782646,-10.746303314309417,-19.68437219238308,-11.13909035499789
TITAN.NS,4294.5,4294.5,4248.60009765625,4021.800048828125,3904.199951171875,3489.39990234375,3212.18310546875,0.0,1.0803535585538113,6.78054472776026,9.996927762651437,23.072738011928145,33.69412200346246
LLOYDSME.NS,1164.0999755859375,1164.0999755859375,1211.4000244140625,1115.5,1223.0,1398.699951171875,1137.1502685546875,0.0,-3.9045771730938656,4.356788488205962,-4.816028161411488,-16.772716363461814,2.3699336645721365
TECHNOE.NS,1169.449951171875,1169.449951171875,1151.699951171875,893.4000244140625,1170.4000244140625,1484.715576171875,900.429931640625,0.0,1.541200030610322,30.89880447886267,-0.0811750873521329,-21.234075405396293,29.876841059812737
PAGEIND.NS,33160.0,33160.0,33440.0,32761.21484375,38425.67578125,43229.66015625,40334.38671875,0.0,-0.8373205741626795,1.2172477673735531,-13.703534613747543,-23.29340577708465,-17.78727111627282
HCLTECH.NS,1339.199951171875,1339.199951171875,1467.199951171875,1707.0,1596.4351806640625,1467.3697509765625,1667.078369140625,0.0,-8.7241006174901,-21.546575795437903,-16.11310202930923,-8.734662801886712,-19.66784669743934
SUNPHARMA.NS,1731.800048828125,1731.800048828125,1724.4000244140625,1621.367919921875,1768.2139892578125,1630.806640625,1685.071044921875,0.0,0.42913618123944125,6.811046866621805,-2.059362761006762,6.192849948441446,2.773117729787856
CDSL.NS,1324.800048828125,1324.800048828125,1355.699951171875,1326.300048828125,1610.199951171875,1559.800048828125,1174.9700927734375,0.0,-2.279258202896588,-0.1130965803194647,-17.724500745142922,-15.066033635308262,12.7518101929747
GAIL.NS,167.86000061035156,167.86000061035156,167.30999755859375,155.9490509033203,177.45860290527344,168.67245483398438,158.19813537597656,0.0,0.3287329267727684,7.637718625434515,-5.408924750774446,-0.48167569769021823,6.107445711298958
POLICYBZR.NS,1494.5999755859375,1494.5999755859375,1502.0,1673.9000244140625,1843.9000244140625,1852.0,1494.3499755859375,0.0,-0.4926780568616844,-10.711514798554816,-18.94354597338445,-19.298057473761475,0.016729682074774654
JSWINFRA.NS,256.5,256.5,259.20001220703125,256.3500061035156,276.25,299.79998779296875,224.87396240234375,0.0,-1.0416713271119233,0.05851136840769436,-7.149321266968325,-14.442958491002402,14.06389484126715
BALRAMCHIN.NS,456.95001220703125,456.95001220703125,467.75,413.0,449.8500061035156,561.14892578125,427.61053466796875,0.0,-2.3089230984433455,10.641649444801756,1.5783052144455973,-18.56885200825246,6.861261629544284
TIINDIA.NS,2562.699951171875,2562.699951171875,2471.199951171875,2217.521728515625,2881.958984375,3061.007568359375,2606.3583984375,0.0,3.7026546539307557,15.565945452417596,-11.077847912966101,-16.27920238872786,-1.6750745903478983
TATAPOWER.NS,379.75,379.75,379.6000061035156,345.25,387.0,385.29998779296875,337.6130065917969,0.0,0.0395136707251454,9.992758870383781,-1.8733850129198968,-1.4404329013243822,12.480856064633308
PPLPHARMA.NS,159.47999572753906,159.47999572753906,166.0399932861328,151.41000366210938,188.3800048828125,190.0399932861328,197.5320281982422,0.0,-3.950853904992071,5.329893580505353,-15.341335813878743,-16.08082437288936,-19.263727921891373
TRIDENT.NS,25.8700008392334,25.8700008392334,26.280000686645508,25.360000610351562,28.3799991607666,27.969999313354492,26.976627349853516,0.0,-1.5601211442146408,2.01104186359389,-8.844250865951762,-7.508039062119081,-4.10216776273972
LT.NS,4259.2001953125,4259.2001953125,4325.89990234375,3743.800048828125,4024.89990234375,3677.0,3190.395263671875,0.0,-1.5418689414221638,13.766764778095034,5.821270060214764,15.83356527909981,33.50070581569636
STARHEALTH.NS,455.6499938964844,455.6499938964844,473.6000061035156,425.1499938964844,491.3999938964844,438.54998779296875,391.95001220703125,0.0,-3.790120771896249,7.173938712892501,-7.275132365494269,3.899214816895222,16.252067790676904
ITC.NS,323.5,323.5,332.45001220703125,316.76141357421875,399.4779052734375,403.0039978027344,389.7500915527344,0.0,-2.692137728500874,2.127338159577434,-19.01930101026028,-19.727843454707024,-16.99809518678985
NH.NS,1821.0,1821.0,1844.0999755859375,1746.699951171875,2043.199951171875,1812.0,1364.5863037109375,0.0,-1.252642258649659,4.253738530093649,-10.875095755774293,0.49668874172185434,33.447037761398
SUZLON.NS,44.130001068115234,44.130001068115234,46.09000015258789,45.70000076293945,55.099998474121094,60.060001373291016,50.63999938964844,0.0,-4.252547359478811,-3.4354478525466776,-19.909251741918208,-26.52347642512698,-12.855447077402498
BAJAJHFL.NS,87.31999969482422,87.31999969482422,88.76000213623047,88.3499984741211,105.52999877929688,112.72000122070312,108.41000366210938,0.0,-1.6223551225202855,-1.1658164086992888,-17.25575598892657,-22.533712962037942,-19.45392791703813
HBLENGINE.NS,700.5499877929688,700.5499877929688,731.25,704.2823486328125,928.7031860351562,760.5426025390625,475.81231689453125,0.0,-4.198292267628205,-0.5299523475335131,-24.566858569337427,-7.888133359763032,47.2324197837554
TCS.NS,2573.699951171875,2573.699951171875,2694.89990234375,3162.5,3094.34814453125,2957.30908203125,3743.816650390625,0.0,-4.497382298558385,-18.61818336215415,-16.82577942238125,-12.971560300889829,-31.25464755590158
EICHERMOT.NS,7929.0,7929.0,8009.5,6973.0,7134.5,5764.0,4658.98876953125,0.0,-1.0050564954116987,13.710024379750466,11.13602915411031,37.560721721027065,70.18714558519427
M&M.NS,3433.199951171875,3433.199951171875,3530.5,3543.39990234375,3749.60009765625,3265.39990234375,2767.813232421875,0.0,-2.7559849547691546,-3.1100060452952047,-8.43823709846141,5.138728910590278,24.04015960888291
ICICIBANK.NS,1384.800048828125,1384.800048828125,1408.199951171875,1343.4000244140625,1369.5,1427.300048828125,1233.531982421875,0.0,-1.6616889046386547,3.0817346778089822,1.1171996223530485,-2.9776500067308436,12.263003194230555
NAUKRI.NS,1017.9000244140625,1017.9000244140625,1116.845458984375,1298.0472412109375,1337.4605712890625,1360.010986328125,1502.0931396484375,0.0,-8.859366689845382,-21.582205015553054,-23.89308169040103,-25.155014581001524,-32.234560058486096
SONACOMS.NS,529.4500122070312,529.4500122070312,531.7999877929688,454.6228942871094,501.5205078125,450.38665771484375,503.22418212890625,0.0,-0.4418908687249448,16.459161837253642,5.568965567600091,17.554550770517142,5.211559978531988
SONATSOFTW.NS,270.1499938964844,270.1499938964844,283.70001220703125,306.8653564453125,356.49945068359375,356.9156494140625,402.0559387207031,0.0,-4.77617826137374,-11.96464891773187,-24.221483826001087,-24.309849024557664,-32.80785883773503
BIOCON.NS,390.75,390.75,378.95001220703125,366.20001220703125,396.8500061035156,359.25,337.7484130859375,0.0,3.1138639432269177,6.703983335502843,-1.5371062138586638,8.768267223382047,15.692623521099017
CREDITACC.NS,1279.300048828125,1279.300048828125,1276.5999755859375,1392.699951171875,1359.199951171875,1334.199951171875,962.9000244140625,0.0,0.21150503633279583,-8.142450371189478,-5.878450942766876,-4.114818194643875,32.85907325701815
GUJGASLTD.NS,405.3999938964844,405.3999938964844,411.6000061035156,404.95001220703125,402.04998779296875,418.66815185546875,386.2997131347656,0.0,-1.5063197558534471,0.111120305195366,0.8332312411959762,-3.169134767042124,4.944420125690171
