Symbol,RSI,MACD_Latest,MACD_1D,Signal_Latest,Signal_1D,Histogram_Trend,EMA20,EMA50,EMA100,Price_1W,Price_1M,Price_3M
BLS.NS,46.01920812869847,-0.5858029705306649,-0.3733870827895771,-0.23009237781635028,-0.1411647296377716,-0.1234882395625091,322.29006956704234,327.4341419284656,340.02379969803326,332.75,336.70001220703125,362.3999938964844
USHAMART.NS,45.11974796912078,-6.358948176787976,-6.446901660884464,-6.977216735255547,-7.13178387487244,-0.06661365552040444,433.73444803454595,436.1378671435246,419.19097663337243,432.0,467.6000061035156,388.70001220703125
JYOTHYLAB.NS,21.84882501859262,-7.837581595943334,-7.506683883713947,-6.134740953583092,-5.7090307929930315,0.09481244836067404,296.3566408031477,306.68328097063306,317.30844015682743,290.1499938964844,310.1000061035156,325.3999938964844
TATACONSUM.NS,46.62853991611239,-3.685242074524922,-3.6638203365068875,-0.29321981307636147,0.5547857522857786,0.8265838273441055,1158.4411631717708,1152.1462779916044,1133.1793203346456,1162.9000244140625,1162.0,1083.5
KAYNES.NS,26.65254261271849,-632.2675959970547,-610.0794446471991,-488.13848098155603,-452.1062022276813,13.844127404019105,5124.233898733284,5844.841975216081,6084.794231923277,4353.5,6433.5,7100.5
IRCTC.NS,38.37229773798483,-9.72078156828104,-9.932146905113314,-8.658479012409032,-8.39290337344103,0.47694097580027517,682.0556016481744,695.6471418375761,709.5394767763777,675.2000122070312,710.7586059570312,708.12744140625
INTELLECT.NS,35.03815652590747,-11.458882394796092,-9.338445722328743,0.0610661397663006,2.9410532734068986,0.7595504611732498,1071.410927123234,1064.3185524646462,1042.2043579183403,1056.0999755859375,1148.0,959.7999877929688
HDFCBANK.NS,51.714137782523935,1.844792674177711,1.8540418477231242,2.8008325736495783,3.039842548517545,0.2297608013225534,997.325766652167,991.8543111237815,982.020372070261,1003.2999877929688,989.5,965.1500244140625
GPIL.NS,37.726319026999064,-7.7070300317387535,-7.8995381565924845,-7.1615288554400856,-7.025153561365418,0.3288834189283989,241.41133151756435,246.76761684453083,238.46518838618317,232.94000244140625,268.3999938964844,239.41000366210938
ZEEL.NS,37.00797770294108,-2.2467173808392715,-2.2255307107742084,-1.983882196908779,-1.9181734009261557,0.04452212591756011,97.55256202414537,102.18475038791568,107.67395768171227,97.5,103.41000366210938,115.05999755859375
REDINGTON.NS,47.194442772425276,-1.3004230571714288,-1.3284845649246222,0.3325534918119873,0.7407976290578413,0.4363056449990472,278.8890932834654,276.86975818208793,272.16778304537917,268.75,294.79998779296875,243.2899932861328
SKFINDIA.NS,13.513857839386631,-180.74941997062183,-187.29216123317565,-217.07832890000546,-226.16055613235136,-2.539485969792082,1964.305875247965,2520.051309050957,3181.542870301251,1878.300048828125,2051.60009765625,4914.7998046875
TITAGARH.NS,31.916333573602472,-28.307470916582133,-28.14059223174013,-22.414851826083442,-20.941697053458768,1.3062760877826705,812.101635750807,844.7477164343101,862.5597545300291,789.0499877929688,879.0499877929688,883.9500122070312
ASTERDM.NS,25.937988088443973,-13.760610826647394,-12.493498848731178,-9.238582747713389,-8.108075727979887,-0.1366049581827138,651.0759979152547,658.4521095502644,640.6112367670388,635.0999755859375,681.3499755859375,641.0
BDL.NS,34.23639993187932,-24.565161210196948,-21.361238056875436,-12.789840487142431,-9.846010306378801,-0.26009297255788155,1482.7440269049087,1510.8716378103272,1536.0398101025908,1512.5,1532.4000244140625,1423.3251953125
KEC.NS,32.93986598407287,-27.28575798890745,-27.85012595683054,-28.79273912710973,-29.1694844116603,0.18762268337252053,714.8956551056485,761.4859835735793,794.5326773682028,703.9000244140625,797.7000122070312,879.1500244140625
POLYMED.NS,41.379793789055775,-11.832906166937164,-10.302338971857807,-7.896176216686155,-6.9119937291234015,-0.5463847075166033,1909.6632830868245,1930.8710764218793,1985.065123942572,1899.0999755859375,2025.300048828125,2001.385498046875
SAILIFE.NS,69.03404017680532,0.4048391787090395,-2.480761396230605,-2.5349136297496635,-3.2698518318643393,2.1506623728249687,881.0696289056062,878.5326531869771,860.0799747065865,875.9000244140625,890.3499755859375,855.6500244140625
MARICO.NS,53.0264348811667,0.22707709406586218,-0.015997712772673367,0.4752433452147687,0.5372849080019952,0.3051163696257621,726.9037158390191,724.5540527859042,718.2629888554103,736.6500244140625,720.9500122070312,732.5
BPCL.NS,36.435565641903764,0.299386179706687,0.830762713450099,2.2799326216391003,2.7750692321222035,-0.03623992326030878,358.12906159605126,350.7040098062238,337.9295564317012,360.29998779296875,375.45001220703125,307.55072021484375
ZFCVINDIA.NS,54.88512460646766,430.333193122573,459.14190290681654,362.94783343092337,346.10149350801095,-45.65504970715597,13889.274027324556,13491.679252189184,13348.755556578706,14793.0,12854.0,13728.0
GRAVITA.NS,43.68662026481178,23.183298109613133,26.648722879772777,28.92240602745008,30.357183006909313,-2.03064779070041,1776.1762300574305,1736.7594196777234,1733.700931348811,1793.5,1736.9000244140625,1668.4000244140625
APOLLOTYRE.NS,41.582274898559625,2.84756258979246,3.6999447775366434,4.32761512312957,4.697628256463847,-0.4823690544099062,520.0139274188745,509.642791401662,494.6694366386348,521.4500122070312,532.3499755859375,481.3999938964844
INFY.NS,59.14586291593566,25.755130628230063,26.754729469944095,24.660457526655698,24.386789251262105,-1.2732671171076255,1564.7765582615466,1529.3314087688796,1518.957775599723,1616.199951171875,1551.699951171875,1481.6181640625
NATCOPHARM.NS,60.420681630090684,21.63214409117802,20.067486275286683,21.292095922943044,21.207083880884298,1.4796457738325905,885.9901892366806,864.1097495126571,870.4172327870772,933.5999755859375,820.8640747070312,839.7299194335938
GSPL.NS,27.66331913510642,-5.0980005719233645,-4.7331742059733415,-4.200142797059457,-3.97567835334348,-0.14036192223404598,293.82337894982254,300.63873041202623,305.62228460604473,293.29998779296875,298.1000061035156,297.95001220703125
KEI.NS,44.17864267423392,-8.957803369271915,-5.740399779006111,4.966366064804625,8.44740842332376,0.26363876825333143,4098.084208862479,4087.937782478829,4014.4469915832524,4163.5,4073.199951171875,4027.199951171875
DCMSHRIRAM.NS,64.53140090545689,0.25842770128701886,-4.416752627953656,-3.2393220614064413,-4.113759502079806,3.80074288856731,1225.089641449998,1228.7003186596667,1224.7239603797325,1220.9000244140625,1236.199951171875,1241.501708984375
JYOTICNC.NS,42.10062221731385,-0.7801688669991336,0.8035994233503061,9.057567876270111,11.517002062087423,0.875665895467872,962.4754663688456,953.8578368123979,967.353274337717,950.5,988.9000244140625,911.0499877929688
LTTS.NS,69.4446134035112,111.96696173703549,108.77665724615417,93.65818887477695,89.08099565921232,-1.3868887246833168,4435.139297453683,4314.431043543313,4291.481355886284,4546.39990234375,4181.10009765625,4079.924072265625
CGCL.NS,32.07138500478891,-3.3054255885669193,-3.144289639425608,-2.4018749662260745,-2.1759873106408634,0.06475170644390005,188.74623005225004,190.90033221544493,188.4610275059736,188.99000549316406,199.64999389648438,186.65121459960938
BOSCHLTD.NS,55.88322514735941,-225.39687735603366,-269.5125853003992,-328.58243627518505,-354.3788260049729,18.31931821457772,36776.243607065604,37303.41221746765,37025.9043144344,36920.0,37255.0,41355.0
RECLTD.NS,27.128151436759453,-5.723107479070563,-5.483345286359167,-4.509993064988331,-4.206714461467773,0.0635164108091617,353.44902966400093,361.080528645803,369.48900505872086,353.29998779296875,362.25,363.5555725097656
TATAELXSI.NS,33.898815748979175,-99.49807385094027,-94.56518360970495,-75.25309835357898,-69.19185447923866,1.128353633104993,5148.557308108497,5296.82551319035,5474.339695671706,5217.5,5388.0,5553.5
