Symbol,Latest Close,Close_1W,Close_1M,Close_3M,Close_6M,Close_1Y,Close_2Y,Close_3Y,Close_4Y,Close_5Y,RSI,MACD,Signal,Histogram
UPL.NS,739.8499755859375,750.8499755859375,747.9500122070312,705.7999877929688,639.0999755859375,567.9500122070312,565.9000244140625,771.4500122070312,764.7000122070312,401.3500061035156,48.567970451432956,7.401292545724914,10.72304475802467,-3.3217522122997565
AUROPHARMA.NS,1177.4000244140625,1216.199951171875,1123.800048828125,1040.199951171875,1161.0999755859375,1259.4000244140625,1028.75,474.3500061035156,686.5499877929688,781.75,45.89912991925431,15.77433238216895,22.267095043846872,-6.492762661677922
BEML.NS,1641.300048828125,1817.699951171875,2006.699951171875,2046.449951171875,2180.89990234375,2139.074951171875,1198.824951171875,743.0499877929688,682.8917846679688,255.50015258789062,18.68367640528409,-98.04226461743451,-81.83098013560533,-16.211284481829182
ATUL.NS,5731.0,5794.5,5691.0,6329.5,7463.0,7385.7998046875,6612.2998046875,8082.0,8823.75,5996.0,39.73143763840663,-45.21851474707182,-29.31533464297373,-15.903180104098091
SHYAMMETL.NS,799.7999877929688,820.1500244140625,860.5499877929688,928.8499755859375,870.0,829.9000244140625,447.95001220703125,300.20001220703125,350.54998779296875,,31.527773579255424,-21.86857587847885,-21.78155742717937,-0.08701845129948182
LTFOODS.NS,393.5,415.25,404.29998779296875,443.1000061035156,477.3500061035156,413.5,199.60000610351562,,,,38.76837707189932,-3.6294671997910655,-2.719749085157212,-0.9097181146338533
INDUSTOWER.NS,403.0,396.6000061035156,400.79998779296875,344.1000061035156,395.70001220703125,357.20001220703125,185.85000610351562,196.5500030517578,291.1499938964844,178.0500030517578,54.713946379195356,6.4037932035664085,7.604051082247004,-1.2002578786805955
ZENTEC.NS,1362.199951171875,1395.5999755859375,1358.800048828125,1458.5,2013.699951171875,1836.800048828125,755.4500122070312,197.64999389648438,214.60000610351562,70.44999694824219,42.57324225839212,-6.977738851610866,-3.972764161405023,-3.004974690205843
PRESTIGE.NS,1610.0,1659.199951171875,1738.5999755859375,1538.5999755859375,1708.5,1770.550048828125,916.75,472.0,495.70001220703125,247.75,38.374039901511786,-15.050339160163958,-7.715620592381255,-7.334718567782703
NSLNISP.NS,39.7599983215332,41.970001220703125,43.470001220703125,43.349998474121094,39.810001373291016,48.2400016784668,41.900001525878906,,,,32.110998033382955,-0.7698921664292939,-0.6497949891456535,-0.12009717728364044
NCC.NS,162.88999938964844,171.02000427246094,195.30999755859375,207.41000366210938,239.92999267578125,312.1499938964844,162.89999389648438,77.6500015258789,79.0,34.25,19.21470164065481,-8.527859565558032,-8.34052937573324,-0.18733018982479166
NBCC.NS,107.9800033569336,118.01000213623047,113.38999938964844,102.54000091552734,128.6999969482422,100.05000305175781,43.400001525878906,25.333332061767578,31.266666412353516,14.966666221618652,38.17729330538278,-0.2704965119479681,0.6028888175896899,-0.873385329537658
EIDPARRY.NS,1009.0,1017.5,1024.5999755859375,1067.300048828125,969.7999877929688,911.1500244140625,532.0999755859375,629.8499755859375,505.20001220703125,274.45001220703125,40.337225359212404,-5.211809244062579,-5.310836205561867,0.09902696149928847
BANKINDIA.NS,138.14999389648438,147.24000549316406,144.5800018310547,113.19999694824219,129.30999755859375,117.87999725341797,104.1500015258789,74.30000305175781,62.25,39.349998474121094,41.09990168270119,0.9941460361087877,2.5675736033544907,-1.573427567245703
ANGELONE.NS,2542.60009765625,2763.39990234375,2616.39990234375,2341.0,3202.300048828125,3032.050048828125,2952.5,1518.5999755859375,1225.25,309.70001220703125,41.64512457652592,22.273079300399786,54.43089139977652,-32.157812099376734
DRREDDY.NS,1266.5,1260.0999755859375,1205.4000244140625,1250.5999755859375,1319.0999755859375,1215.550048828125,1128.9300537109375,884.260009765625,962.989990234375,987.1199951171875,57.055358078163614,9.039619814550633,5.135014113926661,3.9046057006239723
SIEMENS.NS,3204.199951171875,3310.199951171875,3033.39990234375,3121.60009765625,3383.300048828125,4548.7763671875,2124.468505859375,1684.6298828125,1407.331298828125,781.0321655273438,47.94479889179287,45.97808106246703,43.055284847466304,2.922796215000723
RADICO.NS,3148.10009765625,3217.0,3310.89990234375,2759.89990234375,2650.0,2346.0,1435.9000244140625,958.3499755859375,1078.800048828125,439.79998779296875,44.57036248922636,6.479672081919489,24.145411343624968,-17.66573926170548
SBILIFE.NS,2020.699951171875,1971.5999755859375,1998.9000244140625,1780.9000244140625,1790.800048828125,1452.5999755859375,1410.949951171875,1254.3499755859375,1153.199951171875,791.0,61.61101807345159,19.231232176397043,23.696192813861668,-4.464960637464625
DIVISLAB.NS,6328.5,6422.5,6656.5,6027.5,6633.0,6256.5,3688.5,3290.0,4833.25,3196.199951171875,39.64601700418691,-21.85405352239468,-7.719426138808599,-14.13462738358608
MOTHERSON.NS,115.30000305175781,116.55000305175781,103.80000305175781,98.56999969482422,107.33333587646484,108.31999969482422,58.766666412353516,48.86666488647461,64.8206787109375,29.98554039001465,59.528076343247335,2.841035481395977,2.552453579259849,0.2885819021361282
VOLTAS.NS,1322.5,1360.4000244140625,1321.5,1419.199951171875,1286.5,1688.300048828125,835.0,824.4000244140625,1248.9000244140625,724.0999755859375,39.77338928985131,-11.735505334814434,-6.669070098757672,-5.066435236056762
JUBLPHARMA.NS,1040.300048828125,1108.5999755859375,1127.199951171875,1106.0,1143.9000244140625,1227.0999755859375,419.8999938964844,379.29998779296875,611.9500122070312,530.0347900390625,37.34198017367188,-13.998544958239336,-8.541876677541621,-5.4566682806977145
GMRAIRPORT.NS,98.70999908447266,107.63999938964844,95.66000366210938,86.27999877929688,86.37000274658203,83.88999938964844,57.099998474121094,37.349998474121094,38.784969329833984,20.766401290893555,43.68064663270896,2.28258837006274,3.0883937290924353,-0.8058053590296952
JBMA.NS,567.2999877929688,612.8499755859375,634.0999755859375,622.7999877929688,735.2999877929688,813.2999877929688,632.0750122070312,214.1750030517578,140.47999572753906,47.58000183105469,21.63433415676613,-15.380553642860832,-12.300136251586682,-3.0804173912741497
INDUSINDBK.NS,841.4000244140625,847.1500244140625,797.25,750.75,836.6500244140625,998.8499755859375,1486.0999755859375,1146.5,1033.300048828125,678.0499877929688,53.063996032404326,15.247369178167219,17.51409536790682,-2.2667261897396003
JWL.NS,254.4499969482422,285.79998779296875,312.79998779296875,324.70001220703125,407.6000061035156,493.75,326.6499938964844,77.19999694824219,37.75,13.449999809265137,13.04512877404295,-13.232707255441198,-10.371722874725872,-2.860984380715326
ANANDRATHI.NS,2839.5,2924.89990234375,3121.5,2954.0,1984.300048828125,2092.074951171875,1253.699951171875,352.8500061035156,,,34.52654040726645,-41.691090906047066,-38.63533897687493,-3.055751929172139
ADANIENSOL.NS,960.5,999.0999755859375,960.5999755859375,755.9500122070312,884.0999755859375,801.8499755859375,747.2000122070312,,,,45.04149749325251,3.4823608258237755,9.55097519479214,-6.068614368968365
ATGL.NS,577.0499877929688,606.8499755859375,611.2000122070312,592.2999877929688,690.7999877929688,746.6500244140625,530.5999755859375,3753.449951171875,1658.9000244140625,231.35000610351562,25.384229750205748,-8.681445222568414,-6.49319837995652,-2.1882468426118935
JBCHEPHARM.NS,1803.9000244140625,1767.0,1702.9000244140625,1725.199951171875,1677.4000244140625,1811.25,1438.949951171875,1021.0999755859375,834.4749755859375,490.79998779296875,59.31832355379766,18.30180153077731,16.617772498335487,1.6840290324418241
PTCIL.NS,18913.0,18255.0,17441.0,13522.0,14403.0,11801.5,5478.4501953125,,,,75.44577989287136,468.98370667208656,393.10948587243985,75.87422079964671
POONAWALLA.NS,446.6499938964844,484.75,463.6000061035156,428.8999938964844,431.25,358.6000061035156,365.04998779296875,312.70001220703125,179.1999969482422,39.849998474121094,38.14760057286131,-5.2591347323108835,-4.759024907830917,-0.5001098244799662
M&MFIN.NS,351.3999938964844,367.8999938964844,313.25,269.29998779296875,283.6499938964844,285.3500061035156,272.1499938964844,203.9499969482422,196.4499969482422,126.69999694824219,56.084750434247624,13.703936994886021,14.650916291648153,-0.946979296762132
SAPPHIRE.NS,239.6199951171875,246.44000244140625,270.29998779296875,321.25,332.5,338.1000061035156,277.9700012207031,264.4700012207031,,,33.34763395147705,-8.39060707354514,-8.592250318598074,0.2016432450529333
EIHOTEL.NS,373.0,375.95001220703125,392.25,418.1499938964844,381.0,396.5,238.1999969482422,169.0,146.8000030517578,74.0999984741211,40.593020175580534,-2.7977652422177925,-2.946455149290348,0.14868990707255536
JUBLFOOD.NS,584.2000122070312,609.3499755859375,576.5,659.7999877929688,699.25,660.1500244140625,537.5499877929688,552.4500122070312,780.010009765625,433.80999755859375,43.14808024047632,-1.6117512039339772,-0.9502311199711688,-0.6615200839628084
INDHOTEL.NS,718.0999755859375,749.0499877929688,691.2999877929688,777.7000122070312,780.0499877929688,810.9000244140625,420.1000061035156,315.6000061035156,207.89999389648438,93.67018127441406,43.405937236878025,0.3542023153034961,0.3468014634605708,0.007400851842925327
BRITANNIA.NS,5847.5,5813.5,6157.5,6115.5,5697.0,4851.5498046875,4705.7998046875,4125.2001953125,3643.39990234375,3470.699951171875,47.54672133209269,-12.345333832871802,-20.063641233850564,7.7183074009787624
ASHOKLEY.NS,159.27999877929688,160.3000030517578,141.27999877929688,137.2899932861328,121.58999633789062,116.98999786376953,88.9749984741211,72.375,73.19999694824219,41.974998474121094,65.62800336442182,5.188770025193065,4.41738131908391,0.7713887061091551
UNOMINDA.NS,1258.199951171875,1309.0999755859375,1229.699951171875,1309.9000244140625,1093.0,1090.4000244140625,683.5999755859375,545.3499755859375,431.07501220703125,159.5,43.693855505582256,2.008927772037623,8.055160276948293,-6.0462325049106695
DEVYANI.NS,133.9600067138672,133.72000122070312,147.97000122070312,180.19000244140625,174.47999572753906,164.5,181.0,183.60000610351562,146.75,,34.035707157232835,-5.6066248410262745,-6.02326523116077,0.4166403901344955
ONESOURCE.NS,1666.5,1612.5,1777.5999755859375,1835.199951171875,1933.0,,,,,,46.0622283127493,-37.71602948537384,-47.729354222592235,10.013324737218397
APARINDS.NS,8643.0,8975.0,8280.5,7822.0,8186.0,10138.0,5682.64990234375,1571.699951171875,729.4500122070312,285.45001220703125,43.36250172161375,16.30727449713413,72.2709326536872,-55.963658156553066
SBICARD.NS,870.0999755859375,876.5,872.0,803.8499755859375,1017.0,714.7000122070312,738.9500122070312,797.3499755859375,1073.949951171875,820.2000122070312,46.78022946052939,-3.6584754624349216,-4.0763838941570665,0.41790843172214487
NETWEB.NS,3038.0,3218.60009765625,3431.89990234375,3106.60009765625,1931.199951171875,2867.85009765625,820.7999877929688,,,,33.08162041991889,-125.00065070063329,-107.52864098423538,-17.472009716397906
JKCEMENT.NS,5507.5,5783.5,5636.0,6634.0,5876.5,4647.39990234375,3507.199951171875,2926.949951171875,3594.14990234375,1840.949951171875,37.1085487172552,-107.76807947757061,-124.13852649870056,16.370447021129948
THERMAX.NS,2805.60009765625,2916.5,3190.89990234375,3320.89990234375,3562.60009765625,4732.2001953125,2620.0,2160.050048828125,1522.8499755859375,755.3499755859375,27.950922036143027,-79.25220879628205,-75.94536870227225,-3.3068400940098
PFIZER.NS,4965.39990234375,4966.5,5075.0,5143.5,5608.5,5361.14990234375,4130.35009765625,4496.2001953125,5140.2998046875,4930.9501953125,39.73498097649466,-45.667513459971815,-51.834327428268914,6.166813968297099
TORNTPHARM.NS,3760.0,3736.89990234375,3580.0,3612.89990234375,3180.699951171875,3352.64990234375,2106.550048828125,1628.0,1417.300048828125,1300.3499755859375,55.95900008194571,28.250629219824077,31.279386428607747,-3.02875720878367
HDFCLIFE.NS,764.0499877929688,766.75,749.25,753.75,760.4000244140625,650.25,665.0,531.2000122070312,702.5999755859375,594.25,50.98617480616235,1.8794665859683164,2.836160068797083,-0.9566934828287668
FINCABLES.NS,717.2000122070312,750.4000244140625,766.5499877929688,833.2999877929688,983.3499755859375,1225.5,915.2000122070312,526.6500244140625,496.95001220703125,273.8500061035156,24.18005996663011,-15.637899980498105,-13.009506893603064,-2.6283930868950414
RAILTEL.NS,317.0,338.8500061035156,351.6499938964844,345.95001220703125,457.8500061035156,420.8999938964844,292.1499938964844,138.5500030517578,126.8499984741211,,27.82681020814104,-9.417721694157535,-7.934282002585986,-1.483439691571549
TATASTEEL.NS,163.47000122070312,168.6300048828125,181.3699951171875,168.82000732421875,157.32000732421875,145.85000610351562,126.69999694824219,105.8499984741211,129.9600067138672,40.38999938964844,31.994829242250717,-2.5865345477419055,-2.050009873299575,-0.5365246744423304
SAMMAANCAP.NS,141.42999267578125,152.52999877929688,185.41000366210938,137.72000122070312,126.9800033569336,166.7899932861328,165.4857635498047,112.18090057373047,211.16928100585938,126.2647933959961,29.32697641509523,-6.809926518449032,-4.892771336822602,-1.9171551816264305
ETERNAL.NS,285.25,301.5,306.1000061035156,329.1499938964844,261.8599853515625,279.8500061035156,121.8499984741211,63.0,136.14999389648438,,28.310277871659835,-7.167796243675582,-6.511728491476419,-0.6560677521991627
DLF.NS,687.4500122070312,712.5,759.4500122070312,757.5,878.5999755859375,847.9500122070312,636.1500244140625,402.8999938964844,416.0,162.8000030517578,28.314144723254415,-14.518200949330549,-11.304189178554443,-3.2140117707761053
FORCEMOT.NS,17205.0,18231.0,18194.0,17030.0,12162.0,6992.4501953125,3719.60009765625,1369.949951171875,1410.949951171875,1120.0,46.95321084552012,12.254950041082338,29.6579551653489,-17.40300512426656
DEEPAKFERT.NS,1233.5999755859375,1357.5,1426.4000244140625,1399.0,1531.5999755859375,1347.949951171875,606.2000122070312,794.5999755859375,396.79998779296875,144.14999389648438,26.39711945659883,-43.55676709487739,-30.90651561257131,-12.650251482306075
BAJAJ-AUTO.NS,9026.0,9096.0,8721.5,9433.5,8641.0,8999.150390625,5925.25,3694.14990234375,3749.949951171875,2926.10009765625,52.042335650530546,42.9783959735596,36.601601281655704,6.376794691903896
JIOFIN.NS,297.20001220703125,304.75,299.29998779296875,309.3999938964844,294.0,340.3500061035156,226.9499969482422,,,,39.53189345291944,-1.530017373675662,-0.9620935672474975,-0.5679238064281644
SAIL.NS,129.75,135.0500030517578,141.0,131.4499969482422,133.8300018310547,122.16999816894531,89.8499984741211,81.75,117.0,34.75,36.938343439885124,-1.3501592018616293,-0.4745723134268267,-0.8755868884348026
VBL.NS,469.79998779296875,484.1499938964844,470.20001220703125,474.04998779296875,476.6000061035156,618.9000244140625,421.8399963378906,229.58999633789062,122.87999725341797,59.81777572631836,51.546075193190646,4.164376733054894,2.570557783545719,1.593818949509175
COLPAL.NS,2146.39990234375,2152.89990234375,2167.199951171875,2388.800048828125,2451.0,2915.75,2187.14990234375,1566.0,1537.199951171875,1474.9000244140625,43.345091658846286,-18.97577217999151,-19.401773853870036,0.4260016738785275
LICHSGFIN.NS,522.7999877929688,550.6500244140625,571.2000122070312,559.6500244140625,622.1500244140625,638.25,454.95001220703125,376.20001220703125,427.6000061035156,295.29998779296875,24.40175243137226,-8.406105740161252,-6.284715203507953,-2.1213905366532986
AEGISLOG.NS,729.9000244140625,767.4500122070312,761.3499755859375,707.3499755859375,799.9500122070312,837.7000122070312,,,,,32.54493405424664,-9.10525479729074,-5.430852014592364,-3.674402782698376
AADHARHFC.NS,485.6499938964844,484.79998779296875,494.54998779296875,510.45001220703125,452.95001220703125,440.54998779296875,,,,,42.052607881453376,-5.69365647261418,-6.19291915026516,0.49926267765098054
GODREJIND.NS,1014.2000122070312,1052.199951171875,1075.0999755859375,1206.0999755859375,1357.0,1073.1500244140625,663.5999755859375,407.3500061035156,632.75,361.04998779296875,36.532239530851534,-19.38745941519346,-17.88937783342659,-1.498081581766872
ENDURANCE.NS,2659.199951171875,2689.60009765625,2855.89990234375,3005.199951171875,2497.60009765625,2355.0,1582.75,1499.949951171875,1916.449951171875,1049.800048828125,42.0380508079417,-44.64617922202069,-46.05089406985263,1.40471484783194
GODIGIT.NS,346.25,355.25,360.3500061035156,354.04998779296875,351.25,348.29998779296875,,,,,40.68374910388034,-2.260381093311821,-1.257939068088705,-1.002442025223116
PCBL.NS,310.0,324.1000061035156,347.75,385.04998779296875,412.1499938964844,445.95001220703125,262.1000061035156,135.10000610351562,116.0250015258789,69.375,23.63054453069965,-11.920066717913585,-11.193731835045732,-0.7263348828678531
DOMS.NS,2578.10009765625,2494.60009765625,2474.60009765625,2604.199951171875,2425.0,2856.14990234375,,,,,53.86747916954792,12.071731236863343,4.908840200765598,7.162891036097745
LALPATHLAB.NS,2967.699951171875,3052.10009765625,3096.699951171875,3195.0,2874.699951171875,2970.85009765625,2609.800048828125,2406.300048828125,3572.0,2290.10009765625,36.72032629844797,-35.15736681083217,-22.39286835176481,-12.764498459067362
DABUR.NS,504.45001220703125,515.25,518.6500244140625,546.2000122070312,485.6000061035156,522.7999877929688,540.3499755859375,551.9000244140625,599.0,518.4500122070312,41.91835301168656,-1.2185173626874075,0.5736579156430737,-1.7921752783304812
CARBORUNIV.NS,848.75,882.0,916.2000122070312,945.9500122070312,949.5,1414.050048828125,1170.050048828125,812.9000244140625,872.2000122070312,301.6000061035156,41.96929851031427,-7.722911681238315,-10.552613322445632,2.8297016412073166
RBLBANK.NS,300.0,307.04998779296875,328.25,273.0,230.2899932861328,173.39999389648438,238.85000610351562,145.1999969482422,211.60000610351562,184.85000610351562,41.72543452417108,-2.314881402453807,-0.2759345492856411,-2.0389468531681656
PIDILITIND.NS,1456.0999755859375,1468.5999755859375,1454.800048828125,1551.9000244140625,1527.9000244140625,1602.375,1254.6500244140625,1346.5999755859375,1237.0,781.25,42.63085711087524,-3.7548259901773235,-4.119710678854451,0.36488468867712776
NHPC.NS,76.43000030517578,77.30000305175781,81.4800033569336,78.63999938964844,90.93000030517578,81.94999694824219,55.150001525878906,41.95000076293945,32.04999923706055,20.200000762939453,28.908321177922147,-1.8011423257673016,-1.8216099125747691,0.02046758680746752
ZENSARTECH.NS,730.2000122070312,745.9500122070312,697.6500244140625,772.0,854.4500122070312,770.9500122070312,540.0499877929688,216.0500030517578,466.8500061035156,182.0500030517578,45.90392796894123,-3.3199271059816056,-6.926262740196659,3.6063356342150534
SUNTV.NS,546.5499877929688,553.5499877929688,554.25,552.0999755859375,626.0499877929688,769.5999755859375,663.4500122070312,482.70001220703125,567.2999877929688,417.95001220703125,44.85027958081197,-2.55979442889668,-2.45424390234197,-0.10555052655471009
RPOWER.NS,35.400001525878906,38.91999816894531,39.189998626708984,46.16999816894531,64.62000274658203,41.09000015258789,21.350000381469727,15.649999618530273,13.800000190734863,3.200000047683716,28.9785483441986,-1.4786551842220632,-1.3677545835553446,-0.11090060066671859
RELIANCE.NS,1543.0,1566.0999755859375,1478.0,1378.5,1448.800048828125,1308.949951171875,1197.75,1199.461181640625,1178.9244384765625,882.9414672851562,59.87471891084834,19.80857971048522,24.647237339446935,-4.838657628961716
ADANIGREEN.NS,993.7999877929688,1039.5999755859375,1059.800048828125,937.2000122070312,1034.300048828125,1260.8499755859375,930.7000122070312,2102.60009765625,1230.800048828125,840.9000244140625,37.57018081039224,-12.949035364041265,-8.087742658629839,-4.861292705411426
BANDHANBNK.NS,135.47000122070312,150.0500030517578,153.7100067138672,164.5399932861328,186.24000549316406,178.0500030517578,212.39999389648438,220.9499969482422,306.8500061035156,312.6000061035156,21.09315096139619,-4.596160921922433,-3.6017863850742318,-0.9943745368482011
LICI.NS,857.5499877929688,882.0999755859375,924.1500244140625,876.5499877929688,962.9000244140625,971.3499755859375,617.7000122070312,643.8499755859375,,,32.80404922158067,-8.79509991053203,-4.194378970190797,-4.600720940341233
SIGNATURE.NS,1111.4000244140625,1132.4000244140625,1058.199951171875,1108.0,1283.0999755859375,1366.0999755859375,743.9000244140625,,,,51.95425615813506,10.256783900201071,11.292194861827381,-1.0354109616263099
TTML.NS,45.650001525878906,52.22999954223633,54.45000076293945,57.119998931884766,71.83999633789062,79.8499984741211,88.55000305175781,102.19999694824219,69.4000015258789,7.75,20.53527306761346,-1.553063492934207,-1.1684792555281625,-0.38458423740604464
AMBUJACEM.NS,528.9500122070312,543.3499755859375,558.7999877929688,570.2999877929688,560.0,564.7000122070312,415.6000061035156,574.2000122070312,421.20001220703125,264.3999938964844,28.610212404520297,-7.722134108893329,-6.0154900667980025,-1.7066440420953262
RRKABEL.NS,1360.300048828125,1401.0999755859375,1376.9000244140625,1206.300048828125,1413.800048828125,1462.1500244140625,1652.449951171875,,,,48.377500791635,11.699189100308558,16.095711002873564,-4.396521902565006
KFINTECH.NS,1042.0,1096.199951171875,1111.0,1098.9000244140625,1253.5,1213.699951171875,513.0,,,,40.040196848148966,-8.784651485560516,-7.9571156750605185,-0.8275358104999979
APLLTD.NS,880.5999755859375,907.7000122070312,921.9500122070312,947.2999877929688,989.7999877929688,1094.5,722.4500122070312,634.5499877929688,769.2999877929688,1001.4500122070312,38.06527749167121,-7.0773399507359045,-5.493568362883506,-1.5837715878523984
IRB.NS,41.88999938964844,43.11000061035156,44.4900016784668,42.25,53.15999984741211,56.439998626708984,37.75,24.940000534057617,22.655000686645508,10.770000457763672,34.70530482841794,-0.2841701573609967,-0.14375677867201722,-0.1404133786889795
FACT.NS,795.5499877929688,873.7999877929688,882.9500122070312,990.5,1037.3499755859375,1012.6500244140625,701.5999755859375,127.0,118.9000015258789,48.599998474121094,23.823750946267438,-18.713749234945112,-11.883529440793083,-6.830219794152029
GLAXO.NS,2544.300048828125,2495.39990234375,2587.89990234375,2819.10009765625,3397.89990234375,2401.800048828125,1684.199951171875,1327.9000244140625,1598.550048828125,1395.4000244140625,48.707076845897525,-24.528226190305304,-37.09900774758109,12.570781557275787
MCX.NS,10183.0,10210.0,9430.5,7631.5,7955.5,6315.75,2926.300048828125,1520.5999755859375,1952.800048828125,1634.4000244140625,60.87964800783174,272.82685950151244,284.77079233476184,-11.943932833249391
TATACHEM.NS,762.9500122070312,795.4000244140625,858.0999755859375,943.2999877929688,960.4500122070312,1125.949951171875,965.6500244140625,1036.199951171875,925.3499755859375,306.0,18.9986707464882,-27.431736715560533,-25.86951969876661,-1.562217016793923
AGARWALEYE.NS,499.70001220703125,533.3499755859375,503.75,429.95001220703125,374.95001220703125,,,,,,43.959051550552935,-0.027399809680616727,1.6444496797474255,-1.6718494894280422
DATAPATTNS.NS,2587.39990234375,2929.10009765625,2616.199951171875,2538.60009765625,2953.89990234375,2668.75,1852.4000244140625,1389.949951171875,,,30.553926276734245,-9.937449416975142,33.23769252736429,-43.17514194433943
BHARTIARTL.NS,2086.199951171875,2089.699951171875,2001.199951171875,1887.699951171875,1865.0999755859375,1584.0999755859375,976.6500244140625,846.1500244140625,728.5999755859375,444.70074462890625,48.7538836386287,12.367148246892157,21.78908834409258,-9.421940097200423
MMTC.NS,54.4900016784668,59.68000030517578,65.31999969482422,65.22000122070312,73.79000091552734,79.97000122070312,51.75,36.099998474121094,42.650001525878906,16.200000762939453,16.348132306368797,-2.6513094024434665,-2.037345165475088,-0.6139642369683784
JSWSTEEL.NS,1119.0999755859375,1168.4000244140625,1171.699951171875,1101.4000244140625,1008.0,994.8499755859375,775.5499877929688,708.5999755859375,667.4000244140625,317.8500061035156,40.16010553615081,-5.130914881134231,-2.8003239207463553,-2.330590960387876
BAJAJHLDNG.NS,10968.0,11332.0,12580.0,12771.0,14251.0,10607.150390625,7423.60009765625,6651.64990234375,4911.60009765625,2303.449951171875,36.0233519576581,-344.2836863872835,-303.9469619123862,-40.33672447489732
PERSISTENT.NS,6347.0,6406.0,5781.0,5011.0,5790.5,6011.35009765625,3189.425048828125,1888.050048828125,2065.27490234375,565.5,58.24765357341308,153.98073175099853,169.7125611294188,-15.731829378420258
ABB.NS,5057.5,5189.5,5016.5,5108.2998046875,6215.0,7664.2001953125,4260.5498046875,3122.199951171875,2172.300048828125,878.7999877929688,43.99319106591171,0.1651615279761245,-3.522097014493268,3.6872585424693924
INDGN.NS,525.5999755859375,526.8499755859375,523.0999755859375,553.5,590.7999877929688,637.0499877929688,,,,,48.07299176552317,-0.8909939530183237,-3.695070296776451,2.804076343758127
TECHM.NS,1591.800048828125,1529.5,1386.699951171875,1460.699951171875,1579.0999755859375,1759.5999755859375,1210.9000244140625,1058.550048828125,1521.949951171875,826.8499755859375,76.53778981851185,33.717978758797244,22.425531844420576,11.292446914376669
ZYDUSLIFE.NS,924.5999755859375,936.4500122070312,944.0999755859375,1009.6500244140625,973.6500244140625,970.3499755859375,631.5999755859375,408.3999938964844,491.95001220703125,439.29998779296875,37.01791875197948,-9.80453190311971,-11.392032393105877,1.5875004899861676
INOXINDIA.NS,1127.699951171875,1150.699951171875,1175.300048828125,1204.199951171875,1229.0999755859375,1152.1500244140625,,,,,36.05534999691119,-13.729376855214241,-9.205678010088441,-4.5236988451258
AFCONS.NS,388.29998779296875,409.0,442.04998779296875,438.8999938964844,447.8999938964844,496.8999938964844,,,,,34.12108370563341,-9.290352587739505,-9.63184309064868,0.34149050290917415
BATAINDIA.NS,948.5,974.0,1061.9000244140625,1227.699951171875,1218.800048828125,1443.8499755859375,1606.0,1683.25,2144.14990234375,1313.949951171875,22.955649335399755,-34.6091020537674,-34.25186411643616,-0.35723793733124154
SAREGAMA.NS,347.8999938964844,395.45001220703125,409.1000061035156,502.04998779296875,564.4000244140625,520.75,374.20001220703125,369.1200866699219,450.91455078125,65.98963165283203,24.64314180820446,-18.132936832127427,-17.275868485537757,-0.8570683465896707
MEDANTA.NS,1159.9000244140625,1245.9000244140625,1251.800048828125,1408.4000244140625,1216.0999755859375,1138.5999755859375,896.25,,,,32.160152635941984,-25.40934490958989,-22.654248638194126,-2.7550962713957645
METROPOLIS.NS,1920.199951171875,1956.5999755859375,1963.9000244140625,2205.89990234375,1652.199951171875,2076.35009765625,1619.550048828125,1435.9000244140625,3153.199951171875,1935.5999755859375,41.86075758489486,-12.805952779876407,-11.909505424717281,-0.8964473551591254
CUMMINSIND.NS,4467.0,4544.2001953125,4291.7998046875,3966.60009765625,3411.800048828125,3545.300048828125,1874.25,1380.75,917.2000122070312,440.1499938964844,59.437549039407216,71.32073262367703,72.8848758763158,-1.5641432526387717
FLUOROCHEM.NS,3317.89990234375,3396.199951171875,3614.0,3368.5,3639.89990234375,4062.800048828125,2781.39990234375,3482.699951171875,2107.85009765625,473.54998779296875,35.27356441700894,-72.90711576335707,-64.00994463375827,-8.897171129598803
WAAREEENER.NS,2884.10009765625,3179.89990234375,3276.199951171875,3177.5,2806.300048828125,2722.14990234375,,,,,25.015796539352777,-108.38442980969694,-73.7846729050795,-34.599756904617436
BAJAJFINSV.NS,2059.199951171875,2081.800048828125,2102.10009765625,2008.4000244140625,2017.4000244140625,1628.0999755859375,1623.949951171875,1664.5999755859375,1787.135009765625,581.1849975585938,48.34931423469386,-1.1709464561326968,-1.3554550527136044,0.18450859658090768
PETRONET.NS,270.79998779296875,271.8999938964844,278.5,274.04998779296875,310.6499938964844,336.3500061035156,196.1999969482422,214.64999389648438,236.89999389648438,225.9499969482422,44.40439489032781,-1.347458762705628,-1.4553829198961057,0.10792415719047765
DMART.NS,3867.60009765625,3963.300048828125,4011.0,4714.2001953125,4179.10009765625,3850.10009765625,3844.39990234375,3949.199951171875,4997.75,2290.800048828125,29.81992340569981,-72.25685521011837,-71.28042764571389,-0.9764275644044886
SHREECEM.NS,26135.0,26415.0,27375.0,30040.0,29600.0,27159.349609375,25997.05078125,23253.75,29355.80078125,21876.099609375,32.29001179759011,-491.2781421414329,-539.0321556570067,47.754013515573774
CIPLA.NS,1497.5999755859375,1523.0999755859375,1505.699951171875,1541.199951171875,1506.5999755859375,1500.8499755859375,1170.6500244140625,1119.5,904.9000244140625,781.1500244140625,40.651680065017864,-6.4251162232139905,-6.283962938656747,-0.14115328455724363
